id,user_drinking,text
472885617488326660,yes,N/A
466414406415695900,no,"""@Yeah_Truth: @NaiShekirah and imma be legally driving.""turnup . U already got ur permit ?"
471127602741407740,yes,N/A
4.6816974801482957e+017,no,"- i wanna go too the club house , &amp; go … go carting w| a bunch of people."
461890541765267460,no,?!?!?! RT @tHats_TB: “@13WHAM: DEVELOPING: Tractor Trailer allegedly shot on 390 in Gates. READ: http://t.co/aslxrVcoX0” wtf
467353906096664600,no,@Laura101976 @ladiebug2174 @Jen_Niffer if she has already made it....I am gonna have her send me a beer mug charm....I can put it on myself
470107793794805760,no,N/A
4.6550426883826483e+017,yes,@BMayzee@Hartless1010@KyleTheShields I just woke up an in still drunk how you guys feelin
469292472204398600,no,N/A
462962925380980740,no,Wow some people can't handle their booze can they haha
461845143474438140,no,YO SHAWTY ITS YA BIRTHDAY GONNA PARTY LIKE ITS YA BIRTHDAY
462222156190220300,no,N/A
469945089574596600,no,Party time!  Congratulations to Jake Brodt and all RIT grads.  #ritgrad http://t.co/hiIWKIu8mc
465681945964183550,yes,I just wanna drink wine and watch cat vines all night
4.6521648119456563e+017,no,Enjoying lunch by the water. Then off to meet the family 😊 @ dinosaur Bar-b-que Rochester NY http://t.co/aad0zavP9T
464761378860191740,yes,N/A
465904190842495e3,yes,N/A
461966019138170900,no,If this isn't an early cinco de mayo party in Gordon then idek what's going on
467834254165286900,yes,Let's get drunk off the minibarrrr
465550791471030300,no,👏 cleaned the whole house now I can sit back and realize and enjoy my Hersey bar 😛🍫
464574897138982900,no,N/A
462641033638342660,no,N/A
470398996205539300,no,N/A
461882823901978600,no,@farktal does the party on the other end know that?
462414051738681340,yes,BAR CRAWL FINE (@ Harry's w/ @kelseyjperkins @ellericco @kaylieauger @jensteverson @beccacast) http://t.co/ulethKv0KR
463888475821862900,no,Someone needs to throw a crazy ass party this weekend 😏😏😏😊😊 .
462734789485658100,yes,"RT:@KillerSmurf183: let go of that finals stress... come hang out with Jade and I at the bar tonight. 5$ double wells and 2.50 pounders.""YAY"
465318985714921500,no,N/A
471319265396527100,yes,@ZackGruka turn up tuesday ?
463684688474038300,yes,I'm ratchet af this morning... damn vodka
471115784866263040,yes,N/A
463584633930911740,yes,I am always drunk in my instagram pictures holy shit hahaha
467516903217700860,no,#currently picking up my little sister from a house party because she has more of a life then i do at 13😖
4.6942563407930163e+017,no,N/A
471149195433639940,yes,N/A
462723629201895400,no,N/A
46315319719313e4,no,N/A
471662369563607040,no,N/A
470886626294759400,no,N/A
468089891763798e3,no,Miss the good bar... (at @Wegmans) http://t.co/y5OL5gs4Sy
470760549094268900,no,What if they made chocolate beer? Then you'd really get chocolate wasted.
463300967933288450,no,"“@iTweetFacts: Moderate consumption of alcohol beverages such as beer, wine and vodka can reduce risk of type 2 diabetes by over 30%.”😖😐"
470322600242339840,no,Free root beer at work #BlessingsFromAbove #Glory
462119718368071700,no,Lmaoo this drunk person got on the bus said go or orange and beeped the horn
472633101881839600,yes,N/A
4.6958668066485043e+017,yes,Nice with a lot of funk. - Drinking a Berliner Braun Lager by @jacksabby @ Tap &amp; Mallet  — http://t.co/BEjoVAqLgp
465245934553554940,no,"Anyone needs a ride tonight call me before you do something stupid, I'll kill you myself if you drive drunk after prom or ball"
467348744753926140,no,N/A
468811779129507840,no,“@Slate: Wine spritzers were pretty much designed to be mixed and drunk on an Amtrak train--WATCH: http://t.co/G3M5Kx2PTT” cc:@TylerWeingart
472205977417445400,no,N/A
4.6283766029038797e+017,no,fucking hate dealing with drunk people.
464410779383779300,no,"@speedyscafe ""In a world of locked rooms, the man with the key is king. And honey... you should see me in a crown..."" #SherlockQuotes"
462769385128857600,yes,N/A
469560017684017150,yes,"""@Scottyhamill: @BitchyR0ck  I'm tryna drink tonight we at your house""ya dude party at richies house"
468923729758920700,yes,N/A
464589678658998300,no,Kry bout to go to the club ..... dont know how to act lmfao
468744055833522200,no,I need to find someone to go to the mad decent block party with
470760258927726600,no,"Get faded, turn up with the big boys
Live fast, die young that's my choice"
465185880131788800,no,Dont screen shot my snaps.........................i will find you
470021179051634700,yes,N/A
4.7129488932263117e+017,yes,N/A
465005699014352900,yes,N/A
466937564688306200,yes,N/A
469486318339506200,no,N/A
462191642892861440,no,Called a bird in 40 yards but didn't have a clear shot😁 #aggravating
466051778073473e3,yes,@JohnnyGun_ helllllloo you guys need to be able to take care of my drunk ass I'm not trying to die on my 21st 😳
468944063782477800,no,N/A
462733258149470200,yes,@beckypelletier1 I thought I was your number 1 drunk bitch 😥 WHERE IS THE LOVEEEE
468478330497675260,yes,Will someone drink alcohol with me tonight?
466310215642923e3,yes,N/A
462972900073803800,yes,This pretty much sums up this weekend 😂😂💩🍻🍺 @MrNickyNice peeing on the bar!!! http://t.co/eHB25iJ59o
472892588169891840,yes,N/A
463819328127655940,no,N/A
472637564571369500,yes,N/A
462718735917547500,no,N/A
471056747126616060,yes,I just wanna go to a park and eat sammiches and drink beer
467308638512873500,no,“@SCTop10PIays: The longest frisbee trick shot ever... https://t.co/MtHVxXcKoR” how the fuck is this possible
463545880545873900,no,N/A
468491609198587900,no,N/A
468571500602490900,no,been a while. oops. (@ Midtown Athletic Club Rochester - @midtown_roc) http://t.co/qlSWRTp0TG
464399510555201540,yes,@richie_mo4_sho dining hall. When we had lobster last year. And I was drunk and almost got throw out for throwing a fit.
472335609051484160,yes,N/A
471751129626583040,no,"To any club PRIDE members... A relay for life team was just made online so if any one wants to join, the team name is PRIDE"
464767644881936400,no,“@Factsionary: Drinking an entire bottle of soy sauce in one sitting can kill you.” You thinkin what I'm thinkin @machalkk 🙈🙊
471309640316100600,no,So I lost my wallet yesterday and national grid fucked up and shit our power off today. So what's next?
463850528112246800,no,N/A
462835824179302400,yes,N/A
467005336558534660,no,They were also spewing all sorts of vulgar language. I dunno what they were trying to do but it seemed like some fucked up gang initiation.
471799767518150660,yes,N/A
463006793502052350,no,N/A
469833731667419140,no,niggas got it all fucked up . I'm stingy with mines
467696933696725e3,no,"I need party girls, in my party world. Titties plastic, ass fantastic 👌👌"
469664765296787460,no,Turn up tomorrow wih my twin after work 😊😊 can't wait
4.6423478962592563e+017,yes,"Is anyone else getting super fricken excited for summer bonfires, Concerts and beer? Or is it just me...?"
466419540185067500,no,Turn up timeeeeeeeeeee 😎🚗💨🎶🎶🎶🎶
462318799258013700,no,Waiting to get my third Humira shot today😨 At least my Mom came with me this time 💕
465369807949672450,no,Feels like i got a shot ouch!!
4.6223221461773517e+017,no,"Write OH, not HO!! #chemistry #chemistryproblems #organicchemistry #alcohol"
464732236068048900,no,"""I thought this was a water bottle..
It's a gravy shaker"" - @ddematties1"
468922675411554300,no,I got water and gatorade bottles all over the place lol
470592265938034700,no,Don't eat my jimmy dean breakfast bowls that's just fucked up
466271160187895800,no,Turn up wit ya ass up!
462304240372039700,no,N/A
462231774123544600,no,If I was a derby horse my horse would be named Whiskey Star.  Could be a lot worse!
469247259784519700,yes,N/A
472218620698066940,no,N/A
467856937603055600,yes,My bestie @carleencassidy is home for a spur of the moment weekend!  Relaxing with a bottle of wine… http://t.co/M78wAqtwVN
4.6552088162915123e+017,no,"I love the way you lean that seat back, steal my ball cap, pull it down over your blue eyes, watching your fly out the window"
466955434658906100,no,N/A
467097757334126600,yes,Rum buckets with @akarnold90 @mmalo2 @sammymycartny @courtkaiyri and #twitterlessKelsey at @58MainBarBBQ #senioryear http://t.co/XKCVTXW9X3
471781009340776450,yes,"Anna W and I are meeting here @ 7 for dinner&amp;beer. Other #FNSA folks, join us then or after! http://t.co/k3BBtvc3x7"
463372791514140700,no,Just found out I wasted $250 this weekend 👍👌👏👏
461994357034582e3,no,N/A
471803210542620700,yes,About to look so snazzy for this wine tour Saturday
468935752374824960,no,N/A
462244435213180900,no,N/A
468533406003769340,no,@jackharper14 is yak mad?
469341443619033100,yes,"Gonna go out to eat Friday, &amp; then get a few drunk n loves &amp; sip &amp; chill @ my crib w/ my girls!"
461928306238308350,yes,Beer clock. bellsbrewery #twohearted @ Red Dove Tavern http://t.co/c7b6euSRrz
464488601074815e3,yes,"So take this wine, &amp; drink with me 🍸 let's delay our misery..."
472026510443171840,no,"Yo, Christine is adorable for handing out paper invitations to her grad party 😂"
461903960358780900,no,N/A
464454443627741200,yes,"@williammn34 @GdoubleT @TerryBdattd should I wear my #BillsMafia shirt or a jersey, and what beer should I drink?"
472758210454372350,no,Cuomo hopes for Working Families Party support http://t.co/Cc5L4en7RQ #ROC
462679810998026240,no,"Thanks to everyone who has wasted my time, money and effort."
472928071138676740,no,N/A
472927592178532350,no,N/A
466699318003765250,yes,Anytime I want to give up at the gym I just look at my beer gut and PUSH... #lifestyle #change
4.6843394365904077e+017,no,@jeffreymadwisc @WalkingstickMtn fucked up‼️ government is ramped with greed/and silencing us all who speak against it.
462278480550707200,yes,"Beer-Olympics next Friday at my house, teams of 4 2 guys 2 girls, start at 6:30 events TBA. First 12 teams are in, so get it while you can!"
463764929917775900,no,N/A
470267790197141500,yes,N/A
465117063653388300,no,@maya_hampton aye turn up im in this
464247197836779500,no,N/A
462542252720799740,no,I don't say this often but Kendrick fucked up Babylon
466104293305905150,yes,N/A
464924563558903800,no,What a shot by McDonagh! At least now my dad isn't trying to change the channel on me every 5 minutes 👍👍👍
471040279936790500,yes,@LordeKrow Vodka n Amp. Turn up to the next level🙏
470992704630181900,no,N/A
463101553604583400,yes,N/A
463531701822820350,no,N/A
464717700061614100,yes,N/A
463841242699157500,no,N/A
472611556921200640,no,In New York. On a couch. With my step dad's drunk friend. Who's asleep... #party?
470366186610626560,yes,I just wanna get fucked up tonight
470328807879352300,yes,Party tonight. Hit me up
463357221053956100,yes,Cinco de mayo bitchessss @BrookeStreiff @AllieJones2 #tequila
4.7181394827123917e+017,no,Debating on having a graduation/birthday party on my birthday? Aka no one take July 20th👍😁
468887135568035840,no,Welcome to the land of a fucked up phone.
468030852631638e3,yes,N/A
465354453017980900,yes,I'm dead in a bar right now.
465961679566962700,no,N/A
462372744957808640,no,N/A
467110233819856900,no,Collins is a terrible manager.  Lagares would have had a shot to get the runner at home. This team poor from top to bottom.  #Mets
464064965242916860,no,N/A
464843600573251600,no,just awkwardly stood in the middle of two crying girls goodbyes in order to fill my water bottle at the fountain #devotion #to #hydration
465205558081884160,no,@bverheecky @victorjameszz or like the Fabulous Freebirds except more booze #AlwaysAMark
470736758838411260,no,N/A
471244439311351800,no,@hannoodlebar Han Noodle Bar / http://t.co/Q1MjsRdsSs Quick lunch with my babe #HanNoodleBqr #Duck http://t.co/feF7mBamBu
469916433846390800,no,N/A
467763072191717400,yes,@AbandonBrewing where can I find your beer? @AngottiBevBOTW didn't have any.
464567509929426940,no,N/A
468886800652857340,no,"I'm at Wellsville Country Club (Wellsville, NY) http://t.co/oynrebuBl9"
469695184817893400,yes,@Austinn_Mariee IM DRUNK BUT YOURE HOT OK
471083602323988500,no,N/A
467488565493235700,yes,Barton Fink and wine. A long weird week is done.
467105130148810750,no,My single friends didn't understand why I had to stay home when they were out turning up. I had to turn up my husband! Lol #goodwife
466923091772579840,no,"But it worked for Kick Ass?? MT @RawStory: SC woman fires shot @ friend to test Kevlar vest, misses, now he’s dead http://t.co/RFnQjGpUS9"
471113196146032640,no,N/A
464593628112097300,no,This protein bar is so good rn😍
466261723348213760,no,@jonnythesantos weeping softly onto your pull-up bar
470459741513482240,no,Binge watching HIMYM because sleep isn't happening.
472926753741348860,no,getting  angry drunk dialed is the pits. goodnight
468909259150082050,no,N/A
470413684532314100,no,N/A
469236573309915140,no,N/A
4.7207201016067277e+017,no,"1st pass at groc shopping for backyard 'retirement' (fm RIT) party this w/e is done, time to chill for a bit &amp; then to do some housecleaning"
4.6378421666095923e+017,yes,N/A
4.6724787528270643e+017,yes,N/A
465865405186461700,no,N/A
463826933742960640,yes,Being ignored by the bar staff is great. All I want is a beer.
467692381077119e3,yes,N/A
472129782864699400,no,N/A
472422272784166900,yes,N/A
463774197622530050,no,@stephhouse928 I love this so much 😭😂 explains why hes so fucked up today😂😂
472496748884406300,no,“@illuminazty: We're a fucked up generation”
466967056555200500,no,"I'm at Oak Hill Country Club (Rochester, NY) http://t.co/Yr470cIY7M"
463137075047706600,yes,Senior Sunday champagne toast  #comingtoanend #cuse14
462193895544467460,no,They're talking about my classmates beak and skiff brew on the radio. #hopcider #mattmantanero #bioprocesspride
463476063461711900,no,"@theejohnnyc whatta ya say we book the #ExoticExpress for @ChrisEconomidis wedding? Where it's a party all the time....
#bestnightever"
466008461680320500,no,The bassoon family party today was incredible. Such great people.
472022416940892160,no,Luau party here on Saturday! Come dressed in Hawaiian attire
464864010907971600,yes,End of the week bookend - Drinking a Guinness Draught by @GuinnessIreland @ Lake House Pub  — http://t.co/Mith2HylLt
462751617146957800,yes,I 💛 tequila
462464910702960640,no,N/A
466181926186151940,no,"I'm at Aspen Athletic Club (Syracuse, NY) http://t.co/9cHi82e5x2"
467067427390369800,yes,N/A
472530436552679400,yes,I love a girl that drink as much booze as me
466709744158507e3,no,I hate waiting like come on so I can pee in the bottle n go 😠
466997272740651e3,no,Poutine to kick off our late lunch (@ Bull &amp; Bear Pub - @bullandbearpub w/ 2 others) http://t.co/4CDv62Akg6 http://t.co/qEQ5moev3K
465637889075052540,yes,N/A
462676090881060860,yes,#BeersOfTheWorld #Beer More than 1000 varieties of beers from across the world #Rochester #NewYork… http://t.co/v8tGWgwrBz
464588773817614340,yes,N/A
465288872046653440,no,"#StudyBreak #finalsweek #noesdedios (@ Stella's Restaurant, Bar, and Cafe) http://t.co/1NnWIgA7Jx"
462824149887774700,yes,N/A
470241289280421900,yes,Definitely still drunk
471788209551446e3,no,My laziness shot me in the face this semester..
471120447288123400,no,“@ParkerBstuntin: Party tonight” Yeah banger of 7 guys in one room fag😂
469999640377827300,no,“@iTweet4Schmucks: Niggas gonna get so fucked up at our party lol” not gonna remember the night 😂😂
465630805029429250,yes,When I see Ciroc I see me -@Jlhsmoove
462463788873429e3,yes,N/A
472206458223075300,no,@SGrogs almost as good as dropping to the knees and taking  a wrist shot
467077066266279940,yes,N/A
464836942467973100,yes,@daltonworgo celebrations begin tomorrow bro! Beer and more beer
470743575073153e3,no,"No I won't fill your mind with broken promises and wasted time. And if you fall, you'll always land right in these arms"
469731333556957200,no,Beer muscles loOool what a joke
4.6968704906769203e+017,yes,N/A
469260631963865100,no,N/A
464210439392755700,yes,Why does my bud light taste like flowers?
462764754483023900,yes,N/A
465576815202148350,yes,Very late in the evening... Very drunk @ Memorial Art Gallery http://t.co/fdx9blHN2l
464202972457889800,yes,N/A
463049012283965440,yes,N/A
467055370062790660,no,@ProfessMoravec got to hear Chicago lecture in OR in 70s when she was fund-raising while 'The Dinner Party' was being created... delightful
467123415913345e3,no,"I'm at Rookies Sports Bar - @rookiessportsb1 (Rochester, NY) http://t.co/k6hmvIdp1N http://t.co/QSeesfLRmq"
471475906318696450,no,N/A
462390431989641200,yes,Drinking a Hopslam (2014) by @BellsBrewery @ Dragon Bar — http://t.co/WdcesCVVVw
469525259415478300,no,In dire need of water halfway through my run but I refuse to carry a water bottle
467505056993275900,yes,N/A
466370952520294400,yes,N/A
464797452768673800,yes,Lunch and beer shandy. Guess whose productivity is trending downward this afternoon? #roc #rocdish http://t.co/0Y0dz9H0ki
466399526866391040,no,"Wow, I just came up with the greatest costume for an ABC party."
472520763451650050,yes,"Good book, good snacks and a ice cold beer. My day is getting better. http://t.co/jWCveP4ixU"
4.7004552696958157e+017,no,"""@deanna_dorothea: Looks like I'm getting absolutely no sleep tonight 😞"" join the club bub"
463046167551807500,yes,The rolling hills of Naples are doing wonders for my hangover right now
472651224777777150,no,N/A
463727343698448400,yes,"Now with that little rant out of my way . I'm going to get shitfaced, fuck you that's why"
472396292744691700,no,I'll see whoevers coming to @1future concert tonight opening up for that boi Turn up!
464240486002094100,yes,...I think I drank too much wine while studying...goodnight 😴
462693546777407500,no,N/A
464616060172644350,no,"""@Yassielle1: But why julia has 4 straws in her wine bottle?"" Tell her swing some"
471770839986475e3,no,N/A
467049959142219800,no,Ima be in prom with the fucked up knee lol
465330329340112900,no,N/A
468752250329104400,yes,"I'm a whiskey drinkin', cowboy chasin', helluva time. #playsomethingcountry"
461980032051982340,yes,Drinking a Highland Lager by @Rohrbachs at @rohrbachs — http://t.co/IIzIwz6SQI
461870108768354300,yes,@realjtsimbidis I sent you a birthday snap!  I'll drink a beer for you tonight!
471423527573151740,no,"It's pretty fucked up how my family lets all of Facebook know about something major but ""forgets"" to let my dad know."
471837692121317400,yes,Very interesting. Complex flavor that almost changes sip by sip.... (Triple Goddess Ginger Kombucha Beer) http://t.co/FJeeU4gk2U
471327784569012200,no,N/A
4.6601336380248883e+017,no,“@doodlebugdev: the worst thing in the world is wasted talented”
467087821233483800,no,N/A
465852768566399e3,yes,N/A
471509849940181e3,no,Why is everyone hammered but me 😑
471055737020776450,no,"Allergies got me fucked up, bruhh."
462782705269084160,yes,We successfully determined I'm a depressed alcoholic 😁
467481351604961300,no,"Katy and I are gonna get ""saddle club bitches"" tatted on our biceps"
46526222451345e4,no,The sling shot at Darien with @thiskidmitch20 http://t.co/SpTFtkavBb
465231491384229900,no,"I'm at Hallmark Gold Crown (Syracuse, NY) http://t.co/HuNdcifs5J"
469644375686131700,yes,Drinking a beer with King Toad in Syracuse at Alto Cinco .... Not a Bad Evening! 🐸🍻
466392283173363700,no,Dropped my computer off the bed. Screen went black. Restarted it. Screen restored. No tool bar on desktop tho. #help #whyme
463132105665691650,no,My dad falls asleep in the most awkward ways on the couch but never spills his beer that's in his hand or lap
467805604682432500,yes,Going to a festival that's dedicated to flowers with a bunch of drunk dudes. Not gay
471285004404654100,no,N/A
469673628020514800,no,let's not have a pity party
472804552891039740,no,Taylormade and perfect weather @ Ravenwood Golf Club http://t.co/15O3Becjth
470803161989783550,yes,N/A
463529637969408e3,no,N/A
464943972390301700,no,@trenzalew Then you remember the crippling debt you've got? Welcome to the club :P
467503491184091140,no,"@selil there's 4 hrs of my life wasted which I'm never getting back ;^{

screw you, Apple..."
465281001040531460,no,N/A
467420650731470850,no,#createupstate after party fun (@ Small Plates) http://t.co/NdPc7eXR5a
471141599893020700,yes,@xCorinneRoberts corinne lets get drunk
470296500212604900,no,N/A
471829577816612860,yes,I like us better when we're wasted 🍺🎵
4.6225650780839117e+017,no,N/A
472531077580738560,yes,N/A
4.6567144046619443e+017,yes,N/A
464483983594905600,no,N/A
466956517204557800,yes,N/A
464491808425123840,no,N/A
462116526938947600,yes,my dad made me take a shot of juss straight henny 😖😖 memories boy.
465326771030986750,no,David does graduation '14 #GoSU #DaveBleedsOrange @ Faegan's Cafe &amp; Pub http://t.co/6JfJRpBbVS
462066380511383550,no,"""@drunk: When you're out partying but remember you don't have your shit together in life http://t.co/mo6YksJSVR"" 😂😂😩"
465962461829824500,yes,N/A
462351360705716200,yes,N/A
467362376866869250,no,So when I'm in the club your chicks get jealous cause I'm that bitch and still keep mean fetish 😜
468985687165767700,yes,Holy shit; i finished it!!! drunk body language is a go!!!
467357137698431e3,no,N/A
470966562883903500,no,"@FuzzyBunnyNMe @valfromcali @rat_happy @GuckyTheGerbil @LollyMadonna can we bring you some wine or carrot juice as you soak,Master?"
468575794491850750,no,“@kwandell_8: I'm home alone &amp; have so much energy😐” have people over for a monopoly party
468971951089004540,yes,it's like emotions get to flowin when that liquor gets to pourin
4.6173005524135117e+017,yes,N/A
462696126697963500,no,Funny faces with Matt!! #funnyfaces #fridaynight #silkyjones #bar #ithaca #NY @ Silky Jones http://t.co/Oi9acx8ZQC
465212122599682050,yes,N/A
468173699490009100,yes,One beer and jake won't let me drive to lugias 😂 #okmom
4.6856908713284403e+017,yes,"I love food and beer so much, this should be a foodbeer twitter account."
467093160644972540,yes,Anyone out there wanna grab this young lady a bottle 🙈😏
472163584144064500,no,N/A
468946135672188900,no,@slasherstudios @timschillling That moment caused me to lean forward and grab my head out of giddy excitement.
470803910307758100,yes,N/A
468191535214120960,no,Everybody pray for my cousin Dino he got cancer he couldn't make it to his mom surprise party it would mean a lot if y'all did
462411772326989800,no,Technically give the Rangers a 4-2 win as Brassard scored right before the shot from Pouliot! Haha
468236902580383740,no,N/A
469836223360827400,no,"People have babies &amp; don't care who see or touch them , not me . Y'all got it all fucked up ."
4.6958786150403277e+017,yes,"* mine and livs relationship"" 
liv: wanna get drunk 😂
me: of course I do 😂"
463334491806003200,yes,@joeyguccii lol its cinco de drunko so I thought tequila would be more appropriate 😇
470736643641851900,yes,Since when do my cheeks get red when I'm drunk 💁
463115033874935800,no,Planning a club lib pic before the end of the year. You know who you are if you wanna be in it
464842805064765440,no,Warming up and I hit this shot so I decided to upload it :D sorry for bad quality :( RT/FAVS are appreciated  http://t.co/xPHoOg4TIA
470701186505777150,yes,N/A
464584631309045760,yes,Come party with me at the hottest college night in #Ithaca . #IthacaCollege #Cornell #SlopeDay (@ Moonshadow Tavern) http://t.co/3MiVGltpgS
472613479099404300,yes,"Swedish fish shot, random gross shot joe bought, then breakfast shot #whoa #allatonce"
464236269061828600,no,N/A
4.6341826509278003e+017,no,@PeteWoytowich I'm ready for the strip club now http://t.co/aC53VuzOvY
471488339926073340,no,End of the hot sauce lineup from tonight's saucy party... One of these things is not like the other. http://t.co/H12xg2UrDw
467079293261324300,no,"My mom is on a beer tour at Budweiser and I keep getting pictures of everything they're tasting. Like yeah mom, I get it and I'm jealous. 😏"
468463229531090940,no,Lil Durk Ft. Young Thug // Party
464795856445898750,yes,N/A
4.6841534621156557e+017,yes,N/A
469305429760421900,yes,Drinking lean 😎
465517526823469060,no,Go home chuck you're drunk
4.6315916933635277e+017,no,“@FunnyPicsDepot: What my squad's drive to a party be like http://t.co/knXet0mam8” @frannydeee 😂😂 ussss
462666020336173060,yes,N/A
4.6522116736918323e+017,no,N/A
467469732552409100,yes,Date night :) (@ Empire Bar &amp; Grill On Rte 31) http://t.co/NECdo9NBi8
469284918590464e3,yes,Smoked dead pig with good beer and great friends. All is good in the world. @ dinosaur Bar-b-que… http://t.co/LjNmgGGPAh
471108312453234700,no,N/A
462958953597788160,no,N/A
465979018769367040,yes,N/A
471028325335719940,yes,N/A
467143478720208900,no,SOS CREEP AT THE BAR @falnoel_t
469764510480617500,no,To truly party you need to leave all your worries behind and open ones mind eye. 🔮 - Party Pat
462210809565691900,no,Woke up to so many drunk texts from multiple people lmfao i love ittt #thirstyThurzz #iWasSleepin #cuzImALoser
465374085955219460,yes,@gianna_santini hey thanks for saying happy birthday ! Sorry for being so drunk 😁
471095997394071550,yes,N/A
469975016806039550,no,I love the way you lean that seat back steal my ball cap pull it down over your blue eyes watching your hair fly out the window
467703043887476740,yes,@Niiiiiccc should have texted me i just went to the liquor store
4.6813087192582963e+017,yes,N/A
466964370346766340,yes,N/A
469905663905509400,no,N/A
462751794456961e3,yes,Drinking an East India Pale Ale (IPA) by @brooklynbrewery @ Murph's Irondequoit Pub — http://t.co/w7hxSSt9MU #photo
469547909751791600,no,#FunFact: Type http://t.co/XtMmt9NVSL into your search bar and it takes you to @amazon.  One of #bezo’s early URLs
4.6820011850912563e+017,no,Looking at my family and how different I am from EVERYBODY makes me feel like I'm adopted or my mother fucked up lol
467812616786948100,yes,@DraculaNews sadness - now to go mope with a glass of wine
465137642750115840,yes,N/A
465670808036462600,yes,"@candace0523 I accidently got drunk writing a paper a couple weeks ago ... You're not alone gf, you're not alone."
462953875038031900,no,@Jewlz424 join the club sistah 💜 #obsessedwithdunkin
471424776373030900,yes,I feel drunk
470929324804423700,no,Remember while you are partying and getting drunk what you are really supposed to be celebrating!🇺🇸🇺🇸
462382826248093700,no,N/A
465662796261490700,no,Turn up!! Lets go cuse!
471855782841950200,no,N/A
466352916199403500,no,N/A
465345432278036500,no,N/A
468855269246898200,no,lol at everyone on my floor using the neon duct tape I wore to an abc party to pack 😂
471412426135453700,no,Working at the bar 8-1..come get drunk.
464955711575699460,no,What even is the appeal of bridge street run when it's just a bunch of high schoolers outside with Gatorade bottles.
464568359779323900,no,@gbenz104 @bri_benvenuti oh-Ok. So you can have club clothes Saturday all up in my grillmix on 3 socialmedia platforms but I can't say that?
465460371462324200,yes,N/A
464637757546315800,no,Hottest gurl in thaa club wiff thaaa hottestt boii😽
471708694372417540,no,"@Fiandach @JC_585 @Sweezy_F_Baby boy, he got shot. Weezy is ass."
464778468593393660,yes,What's a girl gotta do for a beer at 1046 am
471050291207741440,no,“@Partyprobs: When the going gets tough… I like to get drunk.” @mickwilliams5
465369837511139300,no,N/A
462781993764536300,no,N/A
464492794317668350,yes,It's beer o clock after #ROCDayofCaring (@ Titus Tavern) http://t.co/J7sDVL543J
462608979198500860,no,N/A
467884370129596400,no,I'm really turnt up by myself 😂😂😂😂
469110660870455300,no,@Z955 every night is party night #summer
462071451986956300,no,I just wanna cuddle and eat fries from Small Plates and binge watch The Office w my boo
462702981591597060,yes,"I'm at Half Pint Pub (Rochester, NY) http://t.co/0gKIL9sSOI"
467110739053137900,yes,N/A
462617813791039500,no,N/A
464644058103947260,no,N/A
470729567536422900,no,N/A
464625867864670200,yes,Drunk. In my bunk.
467353933241782300,no,"🎥 J.CLANCY'S NEW MUSIC VIDEO TITLED ""MY LIFE"" RELEASES JUNE 1ST, SHOT &amp; DIRECTED BY @PhreshVision … http://t.co/zsSXfRGnjQ 3⃣8⃣"
468721819948941300,no,17minn till departure. #leggo #poughkeepsiebound #amtrak #turnup
4.7139167499297997e+017,yes,Enjoying my first official pint of this summer's beer!... (BASWA Kölsch (a.k.a. Flat Tire Kölsch)) http://t.co/AAIVzdPskg
4.6890054702701363e+017,yes,Good brew - Drinking a Northern Hemisphere Harvest Wet Hop Ale by @SierraNevada @ Coleman's Authentic Irish Pub  — http://t.co/C1Z1AG3Wv0
472205304466505700,no,Hes like sunshine and whiskey♥♥
467016445667606500,yes,I need a fucking nap and some alcohol
464986155109580800,yes,I think I might be a lil drunk hahhahba
464470512534843400,no,N/A
467822130789621760,yes,N/A
467767515624390660,yes,N/A
469216411848826900,no,"Byrncliff Golf Club. Varysburg, NY. 18. #luckymarker #bird @Buccigross http://t.co/sbttnGtazV"
467352126747058200,no,I could careless about life its fucked up anyways
467131468696023040,no,N/A
463863357708042240,yes,N/A
472142246306127900,no,I'm not pretty enough to hang out with molly and al lmao ugly fat friend party of one 🙋😭😭😭😂😂😂
464044836119531500,yes,"Egg whites, chicken breast, spinach, tuna and celery until vacation. Which means NO beer. Let's see how long this lasts 😳 #yeahokay"
467485230849617900,yes,Let's get drunk 🍻🍹🍸🍷 I'll even pick you up
462369886937694200,yes,Sex all night couple shots of ciroc
469299195888037900,no,Grades shot up since school football football and bball sign or nah
471058894408929300,no,"I'm at Fit Club 24/7 (Geneseo, NY) http://t.co/BJ9C6NJuGd"
4.7213979689970483e+017,yes,"“@partiers: Why I didn't text you back.

⚪ i was actually busy.
⚪ i'm ignoring you.
🔘 i was drunk as fuck”"
466488828644294660,no,@SkruggWeasel @GroggyFox drunk groggy knows how to take what he wants x3
468381693049856e3,no,Welcome to the best club on earth RT “@ManUtd: CONFIRMED:Louis van Gaal will be #mufc manager after the World Cup. http://t.co/G9pc5rVbWb”
462670545872777200,yes,Ms pub crawl - Drinking a Too Kind by @3headsbrewing at @ocallaghanpub  — http://t.co/3ZkYA3MlMr
471393562165526500,no,N/A
465980426633629700,no,N/A
470408778979246100,yes,N/A
470039565390991360,yes,N/A
464596124486344700,yes,“@SirBurt: This weekend will be phenomenal #GreenLakes #FlipCup #BattleShots #Moonshine #Gianelli #LYMEDISEASE” #LymeDisease14
4.7040343288579277e+017,yes,"Dad ""I'm drunk""
""You're fine it's ok""
Dad ""No, iiiiiiiiim pretty sure I'm drunk yeah definitely drunk"""
463564647623569400,no,Fight club is on🐶🐶🐶🐶
